X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
D,2022-03-29 19:44:00,2022-03-25, ISEE,"Iveric Bio Inc.",Sblendorio Glenn,CEO,S - Sale+OE,$17.06,"-18,775","279,689",-6%,"-$320,302"
,2022-03-29 19:33:35,2022-03-28, ASMB,"Assembly Biosciences Inc.",Okazaki Jason A,COO,S - Sale,$2.24,"-4,617","64,633",-7%,"-$10,363"
,2022-03-29 18:31:27,2022-03-25, ROIV,Roivant Sciences Ltd.,Venker Eric,"Pres, COO",S - Sale,$5.06,"-80,045","1,308,948",-6%,"-$405,028"
,2022-03-29 18:29:26,2022-03-25, ROIV,Roivant Sciences Ltd.,Gline Matthew,CEO,S - Sale,$5.06,"-35,386","1,471,897",-2%,"-$179,053"
D,2022-03-29 18:21:45,2022-03-28, CRM,"Salesforce.Com Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$212.58,"-2,300","28,918,241",0%,"-$488,930"
D,2022-03-29 18:17:26,2022-03-25, PING,Ping Identity Holding Corp.,Durand Andre Wong,"CEO, Dir",S - Sale+OE,$26.04,"-100,000","413,490",-19%,"-$2,603,690"
,2022-03-29 18:12:27,2022-03-28, RBOT,Vicarious Surgical Inc.,Sachs Adam David,"Pres, CEO, 10%",S - Sale,$4.23,"-8,537","170,527",-5%,"-$36,112"
D,2022-03-29 18:12:13,2022-03-25, FDP,Fresh Del Monte Produce Inc,Bezerra Eduardo Guarita,"SVP, CFO",S - Sale+OE,$26.31,-245,788,-24%,"-$6,446"
DM,2022-03-29 18:09:32,2022-03-28, THG,"Hanover Insurance Group Inc.",Roche John C,"Pres, CEO",S - Sale+OE,$150.23,"-7,258","74,843",-9%,"-$1,090,397"
,2022-03-29 18:08:55,2022-03-25, ELVT,"Elevate Credit Inc.",Greever Scott,COO,S - Sale,$3.07,"-15,000","80,496",-16%,"-$46,050"
DM,2022-03-29 18:06:33,2020-06-11, SBAC,Sba Communications Corp,Cavanagh Brendan Thomas,"EVP, CFO",P - Purchase,$284.60,+13,"50,819",0%,"+$3,700"
D,2022-03-29 18:06:33,2021-03-02, SBAC,Sba Communications Corp,Cavanagh Brendan Thomas,"EVP, CFO",S - Sale+OE,$247.47,-3,"50,819",0%,-$742
,2022-03-29 17:45:03,2022-03-25, MDV,Modiv Inc.,Pacini Raymond J,CFO,P - Purchase,$17.25,"+1,000","1,333",+300%,"+$17,250"
,2022-03-29 17:43:34,2022-03-25, MDV,Modiv Inc.,Halfacre Aaron Scott,CEO,P - Purchase,$17.65,"+8,048","16,763",+92%,"+$142,033"
D,2022-03-29 17:40:21,2022-03-28, IMMR,Immersion Corp,Jose Francis,"CEO, GC",S - Sale+OE,$5.26,"-3,915","25,990",-13%,"-$20,593"
,2022-03-29 17:28:06,2022-03-29, EA,Electronic Arts Inc.,Wilson Andrew,"CEO, Dir",S - Sale,$128.58,"-10,000","161,114",-6%,"-$1,285,813"
,2022-03-29 17:16:06,2022-03-25, DBX,"Dropbox Inc.",Regan Timothy,CFO,S - Sale,$23.23,"-2,500","360,324",-1%,"-$58,075"
DM,2022-03-29 17:11:42,2022-03-25, ETR,Entergy Corp /de/,Marsh Andrew S,"EVP, CFO",S - Sale+OE,$115.02,"-32,000","105,480",-23%,"-$3,680,640"
DM,2022-03-29 17:10:44,2022-03-25, ETR,Entergy Corp /de/,Denault Leo P,"COB, CEO",S - Sale+OE,$115.02,"-37,662","375,267",-9%,"-$4,331,854"
,2022-03-29 16:47:34,2022-03-16, PLMR,"Palomar Holdings Inc.",Uchida T Christopher,CFO,S - Sale,$62.20,-500,"26,425",-2%,"-$31,100"
D,2022-03-29 16:46:08,2022-03-28, HONE,"Harborone Bancorp Inc.",Blake James W.,CEO,S - Sale+OE,$14.11,"-50,000","288,840",-15%,"-$705,295"
,2022-03-29 16:42:43,2022-03-23, VIA,"Via Renewables Inc.",Maxwell W Keith III,"CEO, 10%",P - Purchase,$8.06,"+4,000","3,555,002",0%,"+$32,230"
D,2022-03-29 16:37:05,2022-03-26, TRNS,Transcat Inc,Rudow Lee D.,"Pres, CEO",S - Sale+OE,$74.21,"-5,210","126,397",-4%,"-$386,634"
D,2022-03-29 16:30:51,2022-03-25, MRO,Marathon Oil Corp,Tillman Lee M,"COB, Pres, CEO",S - Sale+OE,$26.09,"-270,588","1,070,088",-20%,"-$7,059,830"
M,2022-03-29 16:29:45,2022-03-25, FUSN,Fusion Pharmaceuticals Inc.,Valliant John,CEO,S - Sale,$7.54,"-10,300","367,260",-3%,"-$77,694"
D,2022-03-29 16:26:14,2022-03-28, FISV,Fiserv Inc,Chiarello Guy,COO,S - Sale+OE,$100.04,"-10,000","280,363",-3%,"-$1,000,400"
,2022-03-29 16:22:15,2022-03-25, AMP,Ameriprise Financial Inc,Cracchiolo James M,"COB, CEO",S - Sale,$314.16,"-56,622","162,241",-26%,"-$17,788,523"
,2022-03-29 16:19:42,2022-03-28, SRE,Sempra Energy,Martin Jeffrey W,"COB, CEO, Pres",S - Sale,$162.23,"-30,796","27,427",-53%,"-$4,996,049"
,2022-03-29 16:00:19,2022-03-25, IRNT,"Ironnet Inc.",Gerber James C,CFO,S - Sale,$4.00,"-1,678","1,177,698",0%,"-$6,712"
,2022-03-29 15:52:30,2022-03-28, ADSK,"Autodesk Inc.",Clifford Deborah,"EVP, CFO",S - Sale,$212.30,"-1,820","13,192",-12%,"-$386,386"
D,2022-03-29 14:42:18,2022-03-28, LEU,Centrus Energy Corp,Poneman Daniel B,"Pres, CEO",S - Sale+OE,$32.03,"-12,000","63,434",-16%,"-$384,353"
,2022-03-29 14:14:56,2022-03-28, NPTN,Neophotonics Corp,Jenks Timothy Storrs,CEO,S - Sale,$15.16,"-16,045","522,030",-3%,"-$243,281"
,2022-03-29 14:00:26,2022-03-25, GRIL,"Muscle Maker Inc.",Roper Michael John,CEO,P - Purchase,$0.52,"+10,000","130,000",+8%,"+$5,200"
,2022-03-29 12:37:36,2022-03-25, CMC,Commercial Metals Co,Smith Barbara,"COB, Pres, CEO",S - Sale,$43.49,"-20,899","699,662",-3%,"-$908,898"
D,2022-03-29 11:31:55,2022-03-28, AIR,Aar Corp,Gillen Sean M.,VP-CFO,S - Sale+OE,$48.67,"-20,230","35,429",-36%,"-$984,657"
,2022-03-29 11:13:13,2022-03-28, RDGL,Vivos Inc,Korenko Michael K,"CEO, Pres",P - Purchase,$0.06,"+100,000","9,584,890",+1%,"+$6,240"
D,2022-03-29 10:00:15,2022-03-28, KN,Knowles Corp,Giesecke Daniel J.,"SVP, COO",S - Sale+OE,$22.19,"-47,873","88,608",-35%,"-$1,062,302"
,2022-03-29 09:04:11,2022-03-28, LMPX,"Lmp Automotive Holdings Inc.",Tawfik Samer,"Pres, CEO, 10%",S - Sale,$4.60,"-9,000","3,731,103",0%,"-$41,400"
,2022-03-29 08:37:34,2022-03-28, PALI,"Palisade Bio Inc.",Hallam Thomas,CEO,P - Purchase,$1.18,"+10,000","17,592",+132%,"+$11,800"
,2022-03-29 08:31:50,2022-03-28, NVCT,"Nuvectis Pharma Inc.",Bentsur Ron,"COB, CEO, 10%",P - Purchase,$7.05,"+4,000","2,825,459",0%,"+$28,200"
M,2022-03-29 08:03:29,2022-03-25, RCAT,"Red Cat Holdings Inc.",Thompson Jeffrey M,"COB, CEO, 10%",P - Purchase,$2.08,"+1,500","12,674,468",0%,"+$3,125"
D,2022-03-29 06:25:39,2022-03-29, HLBZ,"Helbiz Inc.",Palella Salvatore,"CEO, 10%",P - Purchase,$2.86,"+350,000","900,000",+64%,"+$1,001,000"
,2022-03-28 21:43:06,2022-03-24, EPM,Evolution Petroleum Corp,Stash Ryan,"SVP, CFO",S - Sale,$5.54,"-4,870","209,383",-2%,"-$26,980"
D,2022-03-28 20:18:53,2022-03-24, RLAY,"Relay Therapeutics Inc.",Catinazzo Thomas,CFO,S - Sale+OE,$30.00,"-13,286","54,259",-20%,"-$398,580"
,2022-03-28 19:29:19,2022-03-25, AIRC,Apartment Income Reit Corp.,Beldin Paul,"EVP, CFO",S - Sale,$52.84,"-14,500","53,732",-21%,"-$766,190"
,2022-03-28 19:22:18,2022-03-25, LCTX,"Lineage Cell Therapeutics Inc.",Culley Brian M,"Pres, CEO",P - Purchase,$1.38,"+5,250","81,280",+7%,"+$7,245"
D,2022-03-28 18:50:05,2022-03-28, M,"Macy'S Inc.",Spring Antony,"EVP-Macy's, CEO-Bloomingdale's",S - Sale+OE,$25.40,"-6,407","92,904",-6%,"-$162,766"
D,2022-03-28 18:33:46,2022-03-28, M,"Macy'S Inc.",Mitchell Adrian V,"EVP, CFO",S - Sale+OE,$25.40,"-4,460","9,854",-31%,"-$113,298"
D,2022-03-28 17:54:58,2022-03-25, HONE,"Harborone Bancorp Inc.",Blake James W.,CEO,S - Sale+OE,$14.48,"-50,000","288,840",-15%,"-$723,940"
D,2022-03-28 17:44:34,2022-03-25, SO,Southern Co,"Greene Kimberly S,","COB, Pres, CEO, GAS",S - Sale+OE,$70.05,"-100,005","123,120",-45%,"-$7,005,287"
D,2022-03-28 17:35:05,2022-03-28, M,"Macy'S Inc.",Gennette Jeffrey,"COB, CEO",S - Sale+OE,$25.40,"-31,447","351,523",-8%,"-$798,886"
DM,2022-03-28 17:28:30,2022-03-24, S,"Sentinelone Inc.",Bernhardt David J.,CFO,S - Sale+OE,$41.08,"-7,700","106,832",-7%,"-$316,278"
D,2022-03-28 17:17:36,2022-03-25, HES,Hess Corp,Hill Gregory P.,"COO, Pres, E, P",S - Sale+OE,$106.23,"-13,771","101,635",-12%,"-$1,462,908"
,2022-03-28 17:17:09,2022-03-24, AVGO,Broadcom Inc.,Kawwas Charlie B,COO,S - Sale,$619.89,"-2,520","74,656",-3%,"-$1,562,113"
,2022-03-28 17:14:50,2022-03-25, RCL,Royal Caribbean Cruises Ltd,Bayley Michael W,"Pres,CEO,Royal Caribbean Intl",S - Sale,$77.02,"-3,859","120,588",-3%,"-$297,222"
,2022-03-28 16:52:54,2022-03-22, EKSO,"Ekso Bionics Holdings Inc.",Glenn John,CFO,S - Sale,$2.82,"-3,462","35,130",-9%,"-$9,762"
,2022-03-28 16:31:12,2022-03-24, TCRX,"Tscan Therapeutics Inc.",Silver Brian M.,CFO,P - Purchase,$3.40,"+15,000","26,885",+126%,"+$50,982"
,2022-03-28 16:30:46,2022-03-25, SBOW,"Silverbow Resources Inc.",Adam Steven W,"EVP, COO",S - Sale,$34.50,"-10,000","112,718",-8%,"-$345,000"
DM,2022-03-28 16:22:54,2022-03-24, EXPI,"Exp World Holdings Inc.",Sanford Glenn Darrel,"CEO, COB, 10%",S - Sale+OE,$23.01,"-18,000","42,034,338",0%,"-$414,246"
D,2022-03-28 16:20:59,2022-03-25, CRM,"Salesforce.Com Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$210.85,"-2,300","28,918,241",0%,"-$484,961"
,2022-03-28 16:15:30,2022-03-24, CECE,Ceco Environmental Corp,Gleason Todd R,CEO,P - Purchase,$5.56,"+1,776","190,797",+1%,"+$9,869"
,2022-03-28 16:15:21,2022-03-24, AI,"C3.Ai Inc.",Parkkinen Juho,"SVP, CFO",S - Sale,$23.57,"-1,930","171,269",-1%,"-$45,490"
,2022-03-28 16:09:34,2022-03-24, LMB,"Limbach Holdings Inc.",Bacon Charles A. III,"Pres, CEO",P - Purchase,$6.85,"+3,570","440,275",+1%,"+$24,455"
,2022-03-28 16:05:03,2022-03-25, FPI,Farmland Partners Inc.,Pittman Paul A,CEO,P - Purchase,$13.44,"+2,000","2,362,907",0%,"+$26,870"
M,2022-03-28 16:00:38,2022-03-24, ONCT,"Oncternal Therapeutics Inc.",Vincent Richard G,CFO,P - Purchase,$1.44,"+5,000","94,522",+6%,"+$7,210"
,2022-03-28 16:00:22,2022-03-25, SEAS,"Seaworld Entertainment Inc.",Swanson Marc,CEO,S - Sale,$73.88,"-6,298","210,243",-3%,"-$465,296"
,2022-03-28 14:32:58,2022-03-24, MAC,Macerich Co,O Hern Thomas E,CEO,P - Purchase,$14.62,"+10,000","137,880",+8%,"+$146,150"
D,2022-03-28 13:50:08,2022-03-25, WLK,Westlake Corp,Kearns Roger L.,"COO, EVP - PEM",S - Sale+OE,$126.00,"-10,333","26,389",-28%,"-$1,301,928"
D,2022-03-28 13:48:53,2022-03-25, WLK,Westlake Corp,Bender Mark Steven,"EVP, CFO",S - Sale+OE,$125.34,"-8,000","30,725",-21%,"-$1,002,724"
,2022-03-28 12:07:16,2022-03-28, JOUT,Johnson Outdoors Inc,Johnson David W,"VP, CFO",S - Sale,$80.08,"-1,000","21,204",-5%,"-$80,080"
,2022-03-28 10:58:46,2022-03-25, GRIL,"Muscle Maker Inc.",Miller Kenneth Eugene,COO,P - Purchase,$0.51,"+1,800","33,942",+6%,+$909
,2022-03-28 10:48:27,2022-03-25, CLH,Clean Harbors Inc,Gerstenberg Eric W,COO(CHESI),S - Sale,$106.62,"-6,927","90,826",-7%,"-$738,557"
,2022-03-28 08:56:52,2022-03-25, REX,Rex American Resources Corp,Bruggeman Douglas,"CFO, VP-Finance, Treasurer",S - Sale,$104.55,"-1,100","18,765",-6%,"-$115,005"
,2022-03-28 08:00:29,2022-03-25, TNXP,Tonix Pharmaceuticals Holding Corp.,Lederman Seth,CEO,P - Purchase,$0.25,"+100,000","248,024",+68%,"+$24,500"
,2022-03-28 07:31:46,2022-03-24, AQMS,"Aqua Metals Inc.",Cotton Stephen,CEO,S - Sale,$1.41,"-100,605","4,070,975",-2%,"-$141,853"
,2022-03-25 20:53:09,2022-03-24, EKSO,"Ekso Bionics Holdings Inc.",Sherman Steven,"CEO, COB",S - Sale,$2.94,"-6,389","619,669",-1%,"-$18,784"
,2022-03-25 19:44:23,2022-03-24, ONDS,Ondas Holdings Inc.,Reisfield Derek,"Pres, CFO, Treasurer, Sec.",P - Purchase,$7.35,"+2,250","35,314",+7%,"+$16,533"
M,2022-03-25 19:11:58,2022-03-24, RDI,Reading International Inc,Cotter Ellen M,"Vice Chair, Pres, CEO, 10%",S - Sale,$4.29,"-5,500","2,124,203",0%,"-$23,612"
DM,2022-03-25 19:02:32,2022-03-23, LYV,"Live Nation Entertainment Inc.",Rapino Michael,"Pres, CEO",S - Sale+OE,$116.33,"-234,000","2,992,241",-7%,"-$27,221,134"
M,2022-03-25 18:42:26,2022-03-23, ORIC,"Oric Pharmaceuticals Inc.",Chacko Jacob,"Pres, CEO",P - Purchase,$4.92,"+350,000","352,652",>999%,"+$1,723,708"
D,2022-03-25 18:40:44,2022-03-25, HZNP,Horizon Therapeutics Public Ltd Co,Walbert Timothy P,"COB, Pres, CEO",S - Sale+OE,$109.37,"-25,000","784,511",-3%,"-$2,734,340"
DM,2022-03-25 18:38:52,2022-03-23, HZNP,Horizon Therapeutics Public Ltd Co,Hoelscher Paul W.,"EVP, CFO",S - Sale+OE,$110.01,"-39,933","232,221",-15%,"-$4,392,859"
D,2022-03-25 18:36:42,2022-03-25, M,"Macy'S Inc.",Gennette Jeffrey,"COB, CEO",S - Sale+OE,$26.34,"-89,158","327,813",-21%,"-$2,347,994"
D,2022-03-25 18:09:02,2022-03-25, M,"Macy'S Inc.",Spring Antony,"EVP-Macy's, CEO-Bloomingdale's",S - Sale+OE,$26.34,"-12,222","87,139",-12%,"-$321,931"
,2022-03-25 17:58:16,2022-03-23, SHLS,"Shoals Technologies Group Inc.",Garton Philip A,CFO,S - Sale,$22.00,"-100,000","27,842",-78%,"-$2,200,000"
D,2022-03-25 17:51:59,2022-03-18, HFBL,"Home Federal Bancorp Inc. of Louisiana",Brown Glen W.,"SVP, CFO",S - Sale+OE,$20.75,-300,"15,367",-2%,"-$6,225"
D,2022-03-25 17:40:13,2022-03-23, INSM,Insmed Inc,Lewis William,"Chair, CEO",S - Sale+OE,$23.16,"-96,614","217,624",-31%,"-$2,238,022"
,2022-03-25 17:28:18,2022-03-24, WMT,Walmart Inc.,McMillon C Douglas,"Pres, CEO",S - Sale,$142.41,"-9,708","1,899,407",-1%,"-$1,382,476"
D,2022-03-25 17:20:39,2022-03-23, MYPS,"Playstudios Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,$4.81,"+12,600","12,581,032",0%,"+$60,644"
,2022-03-25 17:07:59,2022-03-22, KIRK,"Kirkland'S Inc",Strain Nicole Allyson,"CFO, COO",S - Sale,$11.30,"-12,000","161,539",-7%,"-$135,600"
D,2022-03-25 17:03:06,2022-03-24, CRM,"Salesforce.Com Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$212.30,"-2,300","28,918,241",0%,"-$488,290"
D,2022-03-25 16:46:29,2022-03-24, HONE,"Harborone Bancorp Inc.",Blake James W.,CEO,S - Sale+OE,$14.24,"-50,000","288,840",-15%,"-$711,975"
,2022-03-25 16:32:00,2022-03-23, ZI,Zoominfo Technologies Inc.,Schuck Henry,"CEO, 10%",S - Sale,$60.15,"-114,584","16,234,114",-1%,"-$6,892,548"
,2022-03-25 16:31:31,2022-03-23, ZI,Zoominfo Technologies Inc.,Hyzer Peter Cameron,CFO,S - Sale,$60.02,"-9,107","1,152,531",-1%,"-$546,578"
M,2022-03-25 16:27:39,2022-03-23, DV,"Doubleverify Holdings Inc.",McLaughlin Matthew F.,COO,S - Sale,$24.53,"-40,000","451,597",-8%,"-$981,001"
,2022-03-25 16:21:13,2022-03-24, OM,"Outset Medical Inc.",Ahmed Nabeel,CFO,S - Sale,$42.65,-424,"44,489",-1%,"-$18,084"
,2022-03-25 16:19:41,2022-03-25, DINO,Hf Sinclair Corp,Jennings Michael,CEO,P - Purchase,$39.27,"+1,000","239,887",0%,"+$39,270"
,2022-03-25 16:19:37,2022-03-23, PXD,Pioneer Natural Resources Co,Sheffield Scott D,CEO,S - Sale,$254.87,"-23,147","568,431",-4%,"-$5,899,545"
D,2022-03-25 16:17:34,2022-03-23, WLMS,Williams Industrial Services Group Inc.,Vassall Damien,"VP, CFO",P - Purchase,$1.83,"+11,500","17,700",+185%,"+$21,081"
D,2022-03-25 16:16:26,2022-03-24, LPI,"Laredo Petroleum Inc.",Pigott M. Jason,"Pres, CEO",S - Sale+OE,$75.00,"-5,531","130,620",-4%,"-$414,825"
D,2022-03-25 16:16:10,2022-03-23, WLMS,Williams Industrial Services Group Inc.,Lay Randall R,"EVP, COO",P - Purchase,$1.73,"+7,500","134,600",+6%,"+$12,968"
M,2022-03-25 16:07:14,2022-03-23, MRNA,"Moderna Inc.",Bancel Stephane,CEO,S - Sale,$177.71,"-19,000","21,497,787",0%,"-$3,376,539"
,2022-03-25 16:02:41,2022-03-24, EXC,Exelon Corp,Khouzami Carim V,CEO BGE,S - Sale,$44.35,"-3,962","8,254",-32%,"-$175,715"
,2022-03-25 15:50:57,2022-03-23, HEI,Heico Corp,Mendelson Laurans A,"COB, CEO, 10%",P - Purchase,$124.98,"+1,200","4,271,126",0%,"+$149,980"
DM,2022-03-25 13:57:45,2022-03-23, MLAB,Mesa Laboratories Inc /co/,Sakys John,CFO,S - Sale+OE,$251.23,"-1,600","7,514",-18%,"-$401,970"
,2022-03-25 11:03:48,2022-03-25, GRIL,"Muscle Maker Inc.",Black Jennifer Kay,CFO,P - Purchase,$0.52,"+11,000","31,000",+55%,"+$5,720"
D,2022-03-25 10:14:33,2022-03-24, WLK,Westlake Corp,Bender Mark Steven,"EVP, CFO",S - Sale+OE,$125.38,"-8,000","30,725",-21%,"-$1,003,070"
,2022-03-25 09:35:11,2022-03-23, FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,$33.69,+3,"7,755",0%,+$101
,2022-03-25 08:01:40,2022-03-24, PALI,"Palisade Bio Inc.",Finley John David,CFO,P - Purchase,$1.09,"+7,500","48,218",+18%,"+$8,174"
M,2022-03-24 21:19:28,2022-03-23, PLBY,"Plby Group Inc.",Kohn Bernhard L III,"CEO, Pres",P - Purchase,$15.39,"+30,425","1,975,111",+2%,"+$468,311"
,2022-03-24 21:19:28,2022-03-22, PLBY,"Plby Group Inc.",Kohn Bernhard L III,"CEO, Pres",S - Sale,$14.75,"-136,385","1,975,111",-6%,"-$2,011,508"
,2022-03-24 21:19:00,2022-03-24, PLBY,"Plby Group Inc.",Barton Lance,CFO,P - Purchase,$14.55,"+2,650","496,741",+1%,"+$38,558"
,2022-03-24 21:19:00,2022-03-22, PLBY,"Plby Group Inc.",Barton Lance,CFO,S - Sale,$14.74,"-70,230","496,741",-12%,"-$1,035,304"
DM,2022-03-24 21:03:16,2022-03-22, TNET,"Trinet Group Inc.",Goldfield Burton M.,"Pres, CEO, Dir",S - Sale+OE,$93.53,"-6,167","658,252",-1%,"-$576,817"
,2022-03-24 20:30:53,2022-03-24, SSKN,"Strata Skin Sciences Inc.",Moccia Robert Joseph,CEO,P - Purchase,$1.57,"+33,300","1,665,890",+2%,"+$52,398"
D,2022-03-24 20:30:21,2022-03-23, NTRA,"Natera Inc.",Brophy Michael Burkes,CFO,S - Sale+OE,$40.60,-436,"158,182",0%,"-$17,703"
D,2022-03-24 20:30:19,2022-03-23, NTRA,"Natera Inc.",Chapman Steven Leonard,"CEO, Pres",S - Sale+OE,$40.60,"-1,682","58,098",-3%,"-$68,291"
,2022-03-24 20:13:57,2022-03-22, ZM,"Zoom Video Communications Inc.",Bawa Aparna,COO,S - Sale,$118.65,"-3,449","93,876",-4%,"-$409,206"
,2022-03-24 20:04:31,2022-03-24, SMTC,Semtech Corp,Maheswaran Mohan,"Pres, CEO",S - Sale,$70.13,"-25,000","153,023",-14%,"-$1,753,367"
,2022-03-24 20:00:58,2022-03-22, BLFS,Biolife Solutions Inc,Wichterman Troy,CFO,S - Sale,$23.06,-551,"44,138",-1%,"-$12,706"
,2022-03-24 20:00:12,2022-03-24, LVO,"Liveone Inc.",Ellin Robert S,"CEO, COB, 10%",P - Purchase,$0.75,"+25,000","18,853,860",0%,"+$18,748"
D,2022-03-24 17:50:08,2022-03-23, CRM,"Salesforce.Com Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$210.92,"-2,300","28,918,241",0%,"-$485,113"
AD,2022-03-24 17:49:35,2022-03-04, FIVN,"Five9 Inc.",Zwarenstein Barry,CFO,S - Sale+OE,$100.97,"-10,000","188,072",-5%,"-$1,009,713"
M,2022-03-24 17:32:31,2022-03-22, FUSN,Fusion Pharmaceuticals Inc.,Valliant John,CEO,S - Sale,$7.52,"-4,800","377,560",-1%,"-$36,092"
D,2022-03-24 17:30:00,2022-03-23, HONE,"Harborone Bancorp Inc.",Blake James W.,CEO,S - Sale+OE,$14.25,"-40,053","288,840",-12%,"-$570,615"
,2022-03-24 17:29:36,2022-03-22, UNM,Unum Group,Simonds Michael Q,"EVP, COO",S - Sale,$30.00,"-20,000","200,519",-9%,"-$600,000"
,2022-03-24 17:01:10,2022-03-22, CHPT,"Chargepoint Holdings Inc.",Jackson Rex S,CFO,S - Sale,$17.92,"-8,100","504,937",-2%,"-$145,143"
,2022-03-24 16:55:36,2022-03-23, GOSS,"Gossamer Bio Inc.",Hasnain Faheem,"Pres, CEO",S - Sale,$8.92,"-19,035","3,622,094",-1%,"-$169,697"
,2022-03-24 16:53:28,2022-03-23, GOSS,"Gossamer Bio Inc.",Giraudo Bryan,"COO, CFO",S - Sale,$8.92,"-10,722","106,288",-9%,"-$95,587"
,2022-03-24 16:39:25,2022-03-23, IMRX,Immuneering Corp,Zeskind Benjamin J.,"Pres, CEO, 10%",P - Purchase,$8.02,"+3,000","3,152,279",0%,"+$24,060"
D,2022-03-24 16:31:24,2022-03-22, MRO,Marathon Oil Corp,Tillman Lee M,"COB, Pres, CEO",S - Sale+OE,$25.04,"-242,473","1,070,088",-18%,"-$6,071,936"
D,2022-03-24 16:26:30,2022-03-24, M,"Macy'S Inc.",Spring Antony,"EVP-Macy's, CEO-Bloomingdale's",S - Sale+OE,$26.27,-919,"64,068",-1%,"-$24,142"
DM,2022-03-24 16:25:45,2022-03-22, EXPI,"Exp World Holdings Inc.",Sanford Glenn Darrel,"CEO, COB, 10%",S - Sale+OE,$24.95,"-18,000","42,034,338",0%,"-$449,089"
M,2022-03-24 16:11:31,2022-03-22, EGLE,Eagle Bulk Shipping Inc.,Vogel Gary,CEO,S - Sale,$63.79,"-15,501","197,127",-7%,"-$988,750"
,2022-03-24 16:09:13,2022-03-22, SITC,Site Centers Corp.,Fennerty Conor,"EVP, CFO, Treasurer",S - Sale,$16.18,"-9,500","86,533",-10%,"-$153,710"
,2022-03-24 15:38:38,2022-03-22, RCAT,"Red Cat Holdings Inc.",Evans Allan Thomas,"COO, Red Cat Holdings Inc.",P - Purchase,$1.96,+450,"1,518,937",0%,+$882
D,2022-03-24 15:01:44,2022-03-07, FRBK,Republic First Bancorp Inc,Logue Andrew J,COO,S - Sale+OE,$5.06,"-2,731","56,645",-5%,"-$13,819"
M,2022-03-24 14:54:21,2022-03-23, RCAT,"Red Cat Holdings Inc.",Thompson Jeffrey M,"COB, CEO, 10%",P - Purchase,$2.05,"+5,000","12,672,968",0%,"+$10,267"
D,2022-03-24 13:34:47,2022-03-23, NUE,Nucor Corp,Topalian Leon J,"Pres, CEO",S - Sale+OE,$148.28,"-16,589","120,222",-12%,"-$2,459,734"
D,2022-03-24 12:19:29,2022-03-23, WLK,Westlake Corp,Bender Mark Steven,"EVP, CFO",S - Sale+OE,$125.17,"-6,000","30,725",-16%,"-$751,011"
,2022-03-24 11:50:26,2022-03-22, FFIV,"F5 Inc.",Pelzer Francis J.,"EVP, CFO",S - Sale,$210.00,-200,"16,889",-1%,"-$42,000"
,2022-03-24 08:58:56,2022-03-22, LAZR,"Luminar Technologies Inc./De",Russell Austin,"Chairperson, Pres, CEO, 10%",P - Purchase,$14.71,"+15,000","140,000",+12%,"+$220,589"
,2022-03-24 07:00:12,2022-03-23, ADC,Agree Realty Corp,Agree Joey,"Pres, CEO",P - Purchase,$64.23,"+1,560","482,898",0%,"+$100,199"
,2022-03-24 06:20:51,2022-03-22, WE,Wework Inc.,Mathrani Sandeep,CEO,P - Purchase,$6.55,"+30,000","1,733,734",+2%,"+$196,500"
D,2022-03-23 21:28:25,2022-03-21, CRWD,"Crowdstrike Holdings Inc.",Kurtz George,"Pres, CEO",S - Sale+OE,$200.93,"-75,801","909,989",-8%,"-$15,230,315"
D,2022-03-23 21:24:13,2022-03-21, CRWD,"Crowdstrike Holdings Inc.",Podbere Burt W.,CFO,S - Sale+OE,$200.42,"-13,282","369,330",-3%,"-$2,661,919"
D,2022-03-23 21:22:52,2022-03-22, MITK,Mitek Systems Inc,Carnecchia Scipio Maximus,CEO,S - Sale+OE,$14.20,"-9,957","313,482",-3%,"-$141,389"
,2022-03-23 21:05:44,2022-03-21, ANIP,Ani Pharmaceuticals Inc,Lalwani Nikhil,"Pres, CEO",P - Purchase,$27.69,"+7,224","169,650",+4%,"+$199,997"
D,2022-03-23 20:33:55,2022-03-23, CRM,"Salesforce.Com Inc.",Weaver Amy E,"Pres, CFO",S - Sale+OE,$210.93,"-2,625","27,028",-9%,"-$553,683"
D,2022-03-23 20:27:19,2022-03-23, CRM,"Salesforce.Com Inc.",Taylor Bret Steven,"Vice Chair of the Board, CoCEO",S - Sale+OE,$210.93,"-2,890","1,163,497",0%,"-$609,578"
M,2022-03-23 20:08:46,2022-03-17, DOMO,"Domo Inc.",Wong Catherine,COO,S - Sale,$48.85,"-10,550","160,276",-6%,"-$515,403"
,2022-03-23 20:05:37,2022-03-23, DOMO,"Domo Inc.",Mellor John M,CEO,S - Sale,$49.90,"-11,203","180,597",-6%,"-$559,055"
