X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
D,2022/03/29 16:30,2022/03/25, MRO,Marathon Oil Corp,Tillman Lee M,COB Pres CEO,S - Sale+OE,26.09,-270588,1070088,-20,-7 059 830 
M,2022/03/29 16:29,2022/03/25, FUSN,Fusion Pharmaceuticals Inc.,Valliant John,CEO,S - Sale,7.54,-103,367260,-3,-77 694 
D,2022/03/29 16:26,2022/03/28, FISV,Fiserv Inc,Chiarello Guy,COO,S - Sale+OE,100.04,-10,280363,-3,-1 000 400 
,2022/03/29 16:22,2022/03/25, AMP,Ameriprise Financial Inc,Cracchiolo James M,COB CEO,S - Sale,314.16,-56622,162241,-26,-17 788 523 
,2022/03/29 16:19,2022/03/28, SRE,Sempra Energy,Martin Jeffrey W,COB CEO Pres,S - Sale,162.23,-30796,27427,-53,-4 996 049 
,2022/03/29 16:00,2022/03/25, IRNT,Ironnet Inc.,Gerber James C,CFO,S - Sale,4.00,-1678,1177698,0,-6 712 
,2022/03/29 15:52,2022/03/28, ADSK,Autodesk Inc.,Clifford Deborah,EVP CFO,S - Sale,212.30,-182,13192,-12,-386 386 
D,2022/03/29 14:42,2022/03/28, LEU,Centrus Energy Corp,Poneman Daniel B,Pres CEO,S - Sale+OE,32.03,-12,63434,-16,-384 353 
,2022/03/29 14:14,2022/03/28, NPTN,Neophotonics Corp,Jenks Timothy Storrs,CEO,S - Sale,15.16,-16045,522030,-3,-243 281 
,2022/03/29 14:00,2022/03/25, GRIL,Muscle Maker Inc.,Roper Michael John,CEO,P - Purchase,0.52,10,130000,8,5 200 
,2022/03/29 12:37,2022/03/25, CMC,Commercial Metals Co,Smith Barbara,COB Pres CEO,S - Sale,43.49,-20899,699662,-3,-908 898 
D,2022/03/29 11:31,2022/03/28, AIR,Aar Corp,Gillen Sean M.,VP-CFO,S - Sale+OE,48.67,-2023,35429,-36,-984 657 
,2022/03/29 11:13,2022/03/28, RDGL,Vivos Inc,Korenko Michael K,CEO Pres,P - Purchase,0.06,100,9584890,1,6 240 
D,2022/03/29 10:00,2022/03/28, KN,Knowles Corp,Giesecke Daniel J.,SVP COO,S - Sale+OE,22.19,-47873,88608,-35,-1 062 302 
,2022/03/29 09:04,2022/03/28, LMPX,Lmp Automotive Holdings Inc.,Tawfik Samer,Pres CEO 10%,S - Sale,4.60,-9,3731103,0,-41 400 
,2022/03/29 08:37,2022/03/28, PALI,Palisade Bio Inc.,Hallam Thomas,CEO,P - Purchase,1.18,10,17592,132,11 800 
,2022/03/29 08:31,2022/03/28, NVCT,Nuvectis Pharma Inc.,Bentsur Ron,COB CEO 10%,P - Purchase,7.05,4,2825459,0,28 200 
M,2022/03/29 08:03,2022/03/25, RCAT,Red Cat Holdings Inc.,Thompson Jeffrey M,COB CEO 10%,P - Purchase,2.08,15,12674468,0,3 125 
D,2022/03/29 06:25,2022/03/29, HLBZ,Helbiz Inc.,Palella Salvatore,CEO 10%,P - Purchase,2.86,350,900000,64,1 001 000 
,2022/03/28 21:43,2022/03/24, EPM,Evolution Petroleum Corp,Stash Ryan,SVP CFO,S - Sale,5.54,-487,209383,-2,-26 980 
D,2022/03/28 20:18,2022/03/24, RLAY,Relay Therapeutics Inc.,Catinazzo Thomas,CFO,S - Sale+OE,30.00,-13286,54259,-20,-398 580 
,2022/03/28 19:29,2022/03/25, AIRC,Apartment Income Reit Corp.,Beldin Paul,EVP CFO,S - Sale,52.84,-145,53732,-21,-766 190 
,2022/03/28 19:22,2022/03/25, LCTX,Lineage Cell Therapeutics Inc.,Culley Brian M,Pres CEO,P - Purchase,1.38,525,81280,7,7 245 
D,2022/03/28 18:50,2022/03/28, M,Macy'S Inc.,Spring Antony,EVP-Macy's CEO-Bloomingdale's,S - Sale+OE,25.40,-6407,92904,-6,-162 766 
D,2022/03/28 18:33,2022/03/28, M,Macy'S Inc.,Mitchell Adrian V,EVP CFO,S - Sale+OE,25.40,-446,9854,-31,-113 298 
D,2022/03/28 17:54,2022/03/25, HONE,Harborone Bancorp Inc.,Blake James W.,CEO,S - Sale+OE,14.48,-50,288840,-15,-723 940 
D,2022/03/28 17:44,2022/03/25, SO,Southern Co,Greene Kimberly S,COB Pres CEO GAS,S - Sale+OE,70.05,-100005,123120,-45,-7 005 287 
D,2022/03/28 17:35,2022/03/28, M,Macy'S Inc.,Gennette Jeffrey,COB CEO,S - Sale+OE,25.40,-31447,351523,-8,-798 886 
DM,2022/03/28 17:28,2022/03/24, S,Sentinelone Inc.,Bernhardt David J.,CFO,S - Sale+OE,41.08,-77,106832,-7,-316 278 
D,2022/03/28 17:17,2022/03/25, HES,Hess Corp,Hill Gregory P.,COO Pres E P,S - Sale+OE,106.23,-13771,101635,-12,-1 462 908 
,2022/03/28 17:17,2022/03/24, AVGO,Broadcom Inc.,Kawwas Charlie B,COO,S - Sale,619.89,-252,74656,-3,-1 562 113 
,2022/03/28 17:14,2022/03/25, RCL,Royal Caribbean Cruises Ltd,Bayley Michael W,PresCEORoyal Caribbean Intl,S - Sale,77.02,-3859,120588,-3,-297 222 
,2022/03/28 16:52,2022/03/22, EKSO,Ekso Bionics Holdings Inc.,Glenn John,CFO,S - Sale,2.82,-3462,35130,-9,-9 762 
,2022/03/28 16:31,2022/03/24, TCRX,Tscan Therapeutics Inc.,Silver Brian M.,CFO,P - Purchase,3.40,15,26885,126,50 982 
,2022/03/28 16:30,2022/03/25, SBOW,Silverbow Resources Inc.,Adam Steven W,EVP COO,S - Sale,34.50,-10,112718,-8,-345 000 
DM,2022/03/28 16:22,2022/03/24, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale+OE,23.01,-18,42034338,0,-414 246 
D,2022/03/28 16:20,2022/03/25, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,210.85,-23,28918241,0,-484 961 
,2022/03/28 16:15,2022/03/24, CECE,Ceco Environmental Corp,Gleason Todd R,CEO,P - Purchase,5.56,1776,190797,1,9 869 
,2022/03/28 16:15,2022/03/24, AI,C3.Ai Inc.,Parkkinen Juho,SVP CFO,S - Sale,23.57,-193,171269,-1,-45 490 
,2022/03/28 16:09,2022/03/24, LMB,Limbach Holdings Inc.,Bacon Charles A. III,Pres CEO,P - Purchase,6.85,357,440275,1,24 455 
,2022/03/28 16:05,2022/03/25, FPI,Farmland Partners Inc.,Pittman Paul A,CEO,P - Purchase,13.44,2,2362907,0,26 870 
M,2022/03/28 16:00,2022/03/24, ONCT,Oncternal Therapeutics Inc.,Vincent Richard G,CFO,P - Purchase,1.44,5,94522,6,7 210 
,2022/03/28 16:00,2022/03/25, SEAS,Seaworld Entertainment Inc.,Swanson Marc,CEO,S - Sale,73.88,-6298,210243,-3,-465 296 
,2022/03/28 14:32,2022/03/24, MAC,Macerich Co,O Hern Thomas E,CEO,P - Purchase,14.62,10,137880,8,146 150 
D,2022/03/28 13:50,2022/03/25, WLK,Westlake Corp,Kearns Roger L.,COO EVP - PEM,S - Sale+OE,126.00,-10333,26389,-28,-1 301 928 
D,2022/03/28 13:48,2022/03/25, WLK,Westlake Corp,Bender Mark Steven,EVP CFO,S - Sale+OE,125.34,-8,30725,-21,-1 002 724 
,2022/03/28 12:07,2022/03/28, JOUT,Johnson Outdoors Inc,Johnson David W,VP CFO,S - Sale,80.08,-1,21204,-5,-80 080 
,2022/03/28 10:58,2022/03/25, GRIL,Muscle Maker Inc.,Miller Kenneth Eugene,COO,P - Purchase,0.51,18,33942,6,909 
,2022/03/28 10:48,2022/03/25, CLH,Clean Harbors Inc,Gerstenberg Eric W,COO(CHESI),S - Sale,106.62,-6927,90826,-7,-738 557 
,2022/03/28 08:56,2022/03/25, REX,Rex American Resources Corp,Bruggeman Douglas,CFO VP-Finance Treasurer,S - Sale,104.55,-11,18765,-6,-115 005 
,2022/03/28 08:00,2022/03/25, TNXP,Tonix Pharmaceuticals Holding Corp.,Lederman Seth,CEO,P - Purchase,0.25,100,248024,68,24 500 
,2022/03/28 07:31,2022/03/24, AQMS,Aqua Metals Inc.,Cotton Stephen,CEO,S - Sale,1.41,-100605,4070975,-2,-141 853 
,2022/03/25 20:53,2022/03/24, EKSO,Ekso Bionics Holdings Inc.,Sherman Steven,CEO COB,S - Sale,2.94,-6389,619669,-1,-18 784 
,2022/03/25 19:44,2022/03/24, ONDS,Ondas Holdings Inc.,Reisfield Derek,Pres CFO Treasurer Sec.,P - Purchase,7.35,225,35314,7,16 533 
M,2022/03/25 19:11,2022/03/24, RDI,Reading International Inc,Cotter Ellen M,Vice Chair Pres CEO 10%,S - Sale,4.29,-55,2124203,0,-23 612 
DM,2022/03/25 19:02,2022/03/23, LYV,Live Nation Entertainment Inc.,Rapino Michael,Pres CEO,S - Sale+OE,116.33,-234,2992241,-7,-27 221 134 
M,2022/03/25 18:42,2022/03/23, ORIC,Oric Pharmaceuticals Inc.,Chacko Jacob,Pres CEO,P - Purchase,4.92,350,352652,>999,1 723 708 
D,2022/03/25 18:40,2022/03/25, HZNP,Horizon Therapeutics Public Ltd Co,Walbert Timothy P,COB Pres CEO,S - Sale+OE,109.37,-25,784511,-3,-2 734 340 
DM,2022/03/25 18:38,2022/03/23, HZNP,Horizon Therapeutics Public Ltd Co,Hoelscher Paul W.,EVP CFO,S - Sale+OE,110.01,-39933,232221,-15,-4 392 859 
D,2022/03/25 18:36,2022/03/25, M,Macy'S Inc.,Gennette Jeffrey,COB CEO,S - Sale+OE,26.34,-89158,327813,-21,-2 347 994 
D,2022/03/25 18:09,2022/03/25, M,Macy'S Inc.,Spring Antony,EVP-Macy's CEO-Bloomingdale's,S - Sale+OE,26.34,-12222,87139,-12,-321 931 
,2022/03/25 17:58,2022/03/23, SHLS,Shoals Technologies Group Inc.,Garton Philip A,CFO,S - Sale,22.00,-100,27842,-78,-2 200 000 
D,2022/03/25 17:51,2022/03/18, HFBL,Home Federal Bancorp Inc. of Louisiana,Brown Glen W.,SVP CFO,S - Sale+OE,20.75,-300,15367,-2,-6 225 
D,2022/03/25 17:40,2022/03/23, INSM,Insmed Inc,Lewis William,Chair CEO,S - Sale+OE,23.16,-96614,217624,-31,-2 238 022 
,2022/03/25 17:28,2022/03/24, WMT,Walmart Inc.,McMillon C Douglas,Pres CEO,S - Sale,142.41,-9708,1899407,-1,-1 382 476 
D,2022/03/25 17:20,2022/03/23, MYPS,Playstudios Inc.,Pascal Andrew S,COB CEO 10%,P - Purchase,4.81,126,12581032,0,60 644 
,2022/03/25 17:07,2022/03/22, KIRK,Kirkland'S Inc,Strain Nicole Allyson,CFO COO,S - Sale,11.30,-12,161539,-7,-135 600 
D,2022/03/25 17:03,2022/03/24, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,212.30,-23,28918241,0,-488 290 
D,2022/03/25 16:46,2022/03/24, HONE,Harborone Bancorp Inc.,Blake James W.,CEO,S - Sale+OE,14.24,-50,288840,-15,-711 975 
,2022/03/25 16:32,2022/03/23, ZI,Zoominfo Technologies Inc.,Schuck Henry,CEO 10%,S - Sale,60.15,-114584,16234114,-1,-6 892 548 
,2022/03/25 16:31,2022/03/23, ZI,Zoominfo Technologies Inc.,Hyzer Peter Cameron,CFO,S - Sale,60.02,-9107,1152531,-1,-546 578 
M,2022/03/25 16:27,2022/03/23, DV,Doubleverify Holdings Inc.,McLaughlin Matthew F.,COO,S - Sale,24.53,-40,451597,-8,-981 001 
,2022/03/25 16:21,2022/03/24, OM,Outset Medical Inc.,Ahmed Nabeel,CFO,S - Sale,42.65,-424,44489,-1,-18 084 
,2022/03/25 16:19,2022/03/25, DINO,Hf Sinclair Corp,Jennings Michael,CEO,P - Purchase,39.27,1,239887,0,39 270 
,2022/03/25 16:19,2022/03/23, PXD,Pioneer Natural Resources Co,Sheffield Scott D,CEO,S - Sale,254.87,-23147,568431,-4,-5 899 545 
D,2022/03/25 16:17,2022/03/23, WLMS,Williams Industrial Services Group Inc.,Vassall Damien,VP CFO,P - Purchase,1.83,115,17700,185,21 081 
D,2022/03/25 16:16,2022/03/24, LPI,Laredo Petroleum Inc.,Pigott M. Jason,Pres CEO,S - Sale+OE,75.00,-5531,130620,-4,-414 825 
D,2022/03/25 16:16,2022/03/23, WLMS,Williams Industrial Services Group Inc.,Lay Randall R,EVP COO,P - Purchase,1.73,75,134600,6,12 968 
M,2022/03/25 16:07,2022/03/23, MRNA,Moderna Inc.,Bancel Stephane,CEO,S - Sale,177.71,-19,21497787,0,-3 376 539 
,2022/03/25 16:02,2022/03/24, EXC,Exelon Corp,Khouzami Carim V,CEO BGE,S - Sale,44.35,-3962,8254,-32,-175 715 
,2022/03/25 15:50,2022/03/23, HEI,Heico Corp,Mendelson Laurans A,COB CEO 10%,P - Purchase,124.98,12,4271126,0,149 980 
DM,2022/03/25 13:57,2022/03/23, MLAB,Mesa Laboratories Inc /co/,Sakys John,CFO,S - Sale+OE,251.23,-16,7514,-18,-401 970 
,2022/03/25 11:03,2022/03/25, GRIL,Muscle Maker Inc.,Black Jennifer Kay,CFO,P - Purchase,0.52,11,31000,55,5 720 
D,2022/03/25 10:14,2022/03/24, WLK,Westlake Corp,Bender Mark Steven,EVP CFO,S - Sale+OE,125.38,-8,30725,-21,-1 003 070 
,2022/03/25 09:35,2022/03/23, FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,33.69,3,7755,0,101 
,2022/03/25 08:01,2022/03/24, PALI,Palisade Bio Inc.,Finley John David,CFO,P - Purchase,1.09,75,48218,18,8 174 
M,2022/03/24 21:19,2022/03/23, PLBY,Plby Group Inc.,Kohn Bernhard L III,CEO Pres,P - Purchase,15.39,30425,1975111,2,468 311 
,2022/03/24 21:19,2022/03/22, PLBY,Plby Group Inc.,Kohn Bernhard L III,CEO Pres,S - Sale,14.75,-136385,1975111,-6,-2 011 508 
,2022/03/24 21:19,2022/03/24, PLBY,Plby Group Inc.,Barton Lance,CFO,P - Purchase,14.55,265,496741,1,38 558 
,2022/03/24 21:19,2022/03/22, PLBY,Plby Group Inc.,Barton Lance,CFO,S - Sale,14.74,-7023,496741,-12,-1 035 304 
DM,2022/03/24 21:03,2022/03/22, TNET,Trinet Group Inc.,Goldfield Burton M.,Pres CEO Dir,S - Sale+OE,93.53,-6167,658252,-1,-576 817 
,2022/03/24 20:30,2022/03/24, SSKN,Strata Skin Sciences Inc.,Moccia Robert Joseph,CEO,P - Purchase,1.57,333,1665890,2,52 398 
D,2022/03/24 20:30,2022/03/23, NTRA,Natera Inc.,Brophy Michael Burkes,CFO,S - Sale+OE,40.60,-436,158182,0,-17 703 
D,2022/03/24 20:30,2022/03/23, NTRA,Natera Inc.,Chapman Steven Leonard,CEO Pres,S - Sale+OE,40.60,-1682,58098,-3,-68 291 
,2022/03/24 20:13,2022/03/22, ZM,Zoom Video Communications Inc.,Bawa Aparna,COO,S - Sale,118.65,-3449,93876,-4,-409 206 
,2022/03/24 20:04,2022/03/24, SMTC,Semtech Corp,Maheswaran Mohan,Pres CEO,S - Sale,70.13,-25,153023,-14,-1 753 367 
,2022/03/24 20:00,2022/03/22, BLFS,Biolife Solutions Inc,Wichterman Troy,CFO,S - Sale,23.06,-551,44138,-1,-12 706 
,2022/03/24 20:00,2022/03/24, LVO,Liveone Inc.,Ellin Robert S,CEO COB 10%,P - Purchase,0.75,25,18853860,0,18 748 
D,2022/03/24 17:50,2022/03/23, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,210.92,-23,28918241,0,-485 113 
AD,2022/03/24 17:49,2022/03/04, FIVN,Five9 Inc.,Zwarenstein Barry,CFO,S - Sale+OE,100.97,-10,188072,-5,-1 009 713 
M,2022/03/24 17:32,2022/03/22, FUSN,Fusion Pharmaceuticals Inc.,Valliant John,CEO,S - Sale,7.52,-48,377560,-1,-36 092 
D,2022/03/24 17:30,2022/03/23, HONE,Harborone Bancorp Inc.,Blake James W.,CEO,S - Sale+OE,14.25,-40053,288840,-12,-570 615 
,2022/03/24 17:29,2022/03/22, UNM,Unum Group,Simonds Michael Q,EVP COO,S - Sale,30.00,-20,200519,-9,-600 000 
,2022/03/24 17:01,2022/03/22, CHPT,Chargepoint Holdings Inc.,Jackson Rex S,CFO,S - Sale,17.92,-81,504937,-2,-145 143 
,2022/03/24 16:55,2022/03/23, GOSS,Gossamer Bio Inc.,Hasnain Faheem,Pres CEO,S - Sale,8.92,-19035,3622094,-1,-169 697 
,2022/03/24 16:53,2022/03/23, GOSS,Gossamer Bio Inc.,Giraudo Bryan,COO CFO,S - Sale,8.92,-10722,106288,-9,-95 587 
,2022/03/24 16:39,2022/03/23, IMRX,Immuneering Corp,Zeskind Benjamin J.,Pres CEO 10%,P - Purchase,8.02,3,3152279,0,24 060 
D,2022/03/24 16:31,2022/03/22, MRO,Marathon Oil Corp,Tillman Lee M,COB Pres CEO,S - Sale+OE,25.04,-242473,1070088,-18,-6 071 936 
D,2022/03/24 16:26,2022/03/24, M,Macy'S Inc.,Spring Antony,EVP-Macy's CEO-Bloomingdale's,S - Sale+OE,26.27,-919,64068,-1,-24 142 
DM,2022/03/24 16:25,2022/03/22, EXPI,Exp World Holdings Inc.,Sanford Glenn Darrel,CEO COB 10%,S - Sale+OE,24.95,-18,42034338,0,-449 089 
M,2022/03/24 16:11,2022/03/22, EGLE,Eagle Bulk Shipping Inc.,Vogel Gary,CEO,S - Sale,63.79,-15501,197127,-7,-988 750 
,2022/03/24 16:09,2022/03/22, SITC,Site Centers Corp.,Fennerty Conor,EVP CFO Treasurer,S - Sale,16.18,-95,86533,-10,-153 710 
,2022/03/24 15:38,2022/03/22, RCAT,Red Cat Holdings Inc.,Evans Allan Thomas,COO Red Cat Holdings Inc.,P - Purchase,1.96,450,1518937,0,882 
D,2022/03/24 15:01,2022/03/07, FRBK,Republic First Bancorp Inc,Logue Andrew J,COO,S - Sale+OE,5.06,-2731,56645,-5,-13 819 
M,2022/03/24 14:54,2022/03/23, RCAT,Red Cat Holdings Inc.,Thompson Jeffrey M,COB CEO 10%,P - Purchase,2.05,5,12672968,0,10 267 
D,2022/03/24 13:34,2022/03/23, NUE,Nucor Corp,Topalian Leon J,Pres CEO,S - Sale+OE,148.28,-16589,120222,-12,-2 459 734 
D,2022/03/24 12:19,2022/03/23, WLK,Westlake Corp,Bender Mark Steven,EVP CFO,S - Sale+OE,125.17,-6,30725,-16,-751 011 
,2022/03/24 11:50,2022/03/22, FFIV,F5 Inc.,Pelzer Francis J.,EVP CFO,S - Sale,210.00,-200,16889,-1,-42 000 
,2022/03/24 08:58,2022/03/22, LAZR,Luminar Technologies Inc./De,Russell Austin,Chairperson Pres CEO 10%,P - Purchase,14.71,15,140000,12,220 589 
,2022/03/24 07:00,2022/03/23, ADC,Agree Realty Corp,Agree Joey,Pres CEO,P - Purchase,64.23,156,482898,0,100 199 
,2022/03/24 06:20,2022/03/22, WE,Wework Inc.,Mathrani Sandeep,CEO,P - Purchase,6.55,30,1733734,2,196 500 
D,2022/03/23 21:28,2022/03/21, CRWD,Crowdstrike Holdings Inc.,Kurtz George,Pres CEO,S - Sale+OE,200.93,-75801,909989,-8,-15 230 315 
D,2022/03/23 21:24,2022/03/21, CRWD,Crowdstrike Holdings Inc.,Podbere Burt W.,CFO,S - Sale+OE,200.42,-13282,369330,-3,-2 661 919 
D,2022/03/23 21:22,2022/03/22, MITK,Mitek Systems Inc,Carnecchia Scipio Maximus,CEO,S - Sale+OE,14.20,-9957,313482,-3,-141 389 
,2022/03/23 21:05,2022/03/21, ANIP,Ani Pharmaceuticals Inc,Lalwani Nikhil,Pres CEO,P - Purchase,27.69,7224,169650,4,199 997 
D,2022/03/23 20:33,2022/03/23, CRM,Salesforce.Com Inc.,Weaver Amy E,Pres CFO,S - Sale+OE,210.93,-2625,27028,-9,-553 683 
D,2022/03/23 20:27,2022/03/23, CRM,Salesforce.Com Inc.,Taylor Bret Steven,Vice Chair of the Board CoCEO,S - Sale+OE,210.93,-289,1163497,0,-609 578 
M,2022/03/23 20:08,2022/03/17, DOMO,Domo Inc.,Wong Catherine,COO,S - Sale,48.85,-1055,160276,-6,-515 403 
,2022/03/23 20:05,2022/03/23, DOMO,Domo Inc.,Mellor John M,CEO,S - Sale,49.90,-11203,180597,-6,-559 055 
D,2022/03/23 19:49,2022/03/22, WLMS,Williams Industrial Services Group Inc.,Pagliara Tracy D,Pres CEO,P - Purchase,1.81,2689,518388,1,4 867 
,2022/03/23 19:45,2022/03/21, KTOS,Kratos Defense & Security Solutions Inc.,Lund Deanna H,EVP CFO,S - Sale,19.77,-10,269393,-4,-197 678 
,2022/03/23 19:43,2022/03/21, BMY,Bristol Myers Squibb Co,Caforio Giovanni,Board Chair CEO,S - Sale,71.52,-25,581104,-4,-1 788 000 
,2022/03/23 19:40,2022/03/21, KTOS,Kratos Defense & Security Solutions Inc.,Demarco Eric M,Pres CEO,S - Sale,19.70,-10,510422,-2,-197 010 
D,2022/03/23 19:26,2022/03/22, CRM,Salesforce.Com Inc.,Benioff Marc,COB co-CEO,S - Sale+OE,217.67,-23,28918241,0,-500 631 
D,2022/03/23 19:19,2022/03/21, PINS,Pinterest Inc.,Morgenfeld Todd R,CFO,S - Sale+OE,25.47,-6365,641025,-9,-1 620 955 
DM,2022/03/23 18:52,2022/03/21, XOMA,Xoma Corp,Neal James R,CEO,S - Sale+OE,29.07,-5345,33382,-62,-1 553 807 
DM,2022/03/23 18:52,2022/03/21, XOMA,Xoma Corp,Burns Thomas M.,SVP Finance CFO,S - Sale+OE,29.18,-145,13904,-51,-423 099 
,2022/03/23 18:40,2022/03/21, VYGR,Voyager Therapeutics Inc.,Swartz Robin,COO,S - Sale,8.29,-4413,53587,-8,-36 604 
,2022/03/23 18:15,2022/03/22, BBY,Best Buy Co Inc,Bilunas Matthew M,CFO,S - Sale,99.06,-609,53974,-10,-603 288 
,2022/03/23 18:14,2022/03/22, BBY,Best Buy Co Inc,Barry Corie S,CEO,S - Sale,99.06,-17741,278808,-6,-1 757 459 
,2022/03/23 18:10,2022/03/21, AMWL,American Well Corp,Schoenberg Ido,COB co-CEO 10%,S - Sale,3.77,-136611,2894826,-5,-514 395 
,2022/03/23 18:08,2022/03/21, AMWL,American Well Corp,Schoenberg Roy,Pres co-CEO 10%,S - Sale,3.77,-125827,2724904,-4,-473 789 
DM,2022/03/23 18:03,2022/03/21, PCVX,Vaxcyte Inc.,Pickering Grant,CEO,S - Sale+OE,24.82,-22,1059554,-2,-546 143 
,2022/03/23 18:02,2022/03/22, SPT,Sprout Social Inc.,Del Preto Joseph,CFO Treasurer,S - Sale,75.52,-900,135928,-1,-67 968 
M,2022/03/23 17:54,2022/03/21, RDI,Reading International Inc,Cotter Ellen M,Vice Chair Pres CEO 10%,S - Sale,4.38,-825,2129703,0,-36 142 
D,2022/03/23 17:30,2022/03/21, CYTK,Cytokinetics Inc,Blum Robert I,Pres CEO,S - Sale+OE,36.03,-10,413290,-2,-360 342 
DM,2022/03/23 17:28,2022/03/21, MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,Pres CEO,S - Sale+OE,106.22,-13,98604,-1,-138 082 
D,2022/03/23 17:27,2022/03/21, ZM,Zoom Video Communications Inc.,Steckelberg Kelly,CFO,S - Sale+OE,116.42,-67,3241,-67,-779 989 
D,2022/03/23 17:24,2022/03/23, VSCO,Victoria'S Secret & Co.,Hauk Amy,CEO - Pink,S - Sale+OE,50.64,-2657,150233,-2,-134 542 
DM,2022/03/23 17:19,2022/03/21, LDOS,Leidos Holdings Inc.,Krone Roger A,CEO,S - Sale+OE,106.21,-50766,568836,-8,-5 391 885 
A,2022/03/23 17:15,2022/03/22, PLBY,Plby Group Inc.,Kohn Bernhard L III,CEO Pres,P - Purchase,15.34,25,2081071,1,383 383 
AM,2022/03/23 17:15,2022/03/18, PLBY,Plby Group Inc.,Kohn Bernhard L III,CEO Pres,S - Sale,15.04,-242,2081071,-10,-3 638 801 
,2022/03/23 17:08,2022/03/22, RCAT,Red Cat Holdings Inc.,Evans Allan Thomas,CEO of Fat Shark Holdings Ltd,P - Purchase,1.96,955,1643255,1,18 715 
,2022/03/23 17:00,2022/03/21, EQH,Equitable Holdings Inc.,Hurd Jeffrey J,COO,S - Sale,31.74,-8,111904,-7,-253 917 
D,2022/03/23 16:46,2022/03/22, HONE,Harborone Bancorp Inc.,Blake James W.,CEO,S - Sale+OE,14.55,-50,288840,-15,-727 360 
,2022/03/23 16:43,2022/03/21, PASG,Passage Bio Inc.,Goldsmith Bruce A,CEO Pres,P - Purchase,3.15,10,15983,167,31 500 
,2022/03/23 16:25,2022/03/21, YELP,Yelp Inc,Nachman Joseph R,COO,S - Sale,34.07,-6,348102,-2,-204 399 
,2022/03/23 16:23,2022/03/09, MDRR,Medalist Diversified Reit Inc.,Winn Charles Brent Jr.,CFO,P - Purchase,0.00,60,169087,55,0 
D,2022/03/23 16:13,2022/03/21, TENB,Tenable Holdings Inc.,Yoran Amit,Pres CEO COB,S - Sale+OE,55.45,-40,802930,-5,-2 217 800 
,2022/03/23 16:12,2022/03/21, NTAP,Netapp Inc.,Kurian George,CEO,S - Sale,89.86,-425,134826,-3,-381 905 
,2022/03/23 16:11,2022/03/23, LPTH,Lightpath Technologies Inc,Rubin Shmuel,CEO,P - Purchase,1.99,500,43486,1,993 
,2022/03/23 16:10,2022/03/22, RPD,Rapid7 Inc.,Burton Andrew F.,COO,S - Sale,110.00,-5498,259293,-2,-604 780 
D,2022/03/23 16:04,2022/03/23, JKHY,Henry Jack & Associates Inc,Foss David B,Board Chair CEO,S - Sale+OE,188.08,-3247,102651,-3,-610 701 
D,2022/03/23 16:02,2022/03/21, REGN,Regeneron Pharmaceuticals Inc.,Landry Robert E,EVP Finance CFO,S - Sale+OE,693.00,-300,28973,-1,-207 900 
,2022/03/23 16:02,2022/03/21, VSTM,Verastem Inc.,Paterson Dan,Pres COO,S - Sale,1.27,-2818,477933,-1,-3 579 
,2022/03/23 16:01,2022/03/21, VSTM,Verastem Inc.,Stuglik Brian M,CEO,S - Sale,1.27,-3507,1133464,0,-4 454 
,2022/03/23 16:01,2022/03/21, VSTM,Verastem Inc.,Gagnon Robert E.,CFO,S - Sale,1.27,-1409,557880,0,-1 789 
,2022/03/23 13:23,2022/03/22, BAMM,Body & Mind Inc.,Mills Michael,Pres CEO,P - Purchase,0.24,109,206000,112,26 160 
M,2022/03/23 12:45,2022/03/21, GPI,Group 1 Automotive Inc,Hesterberg Earl J,Pres CEO,S - Sale,196.29,-10,250910,-4,-1 962 906 
,2022/03/23 11:59,2022/01/21, SPFX,Standard Premium Finance Holdings Inc.,Krogol Brian,CFO,P - Purchase,10.00,2,2000,New,20 000 
,2022/03/23 11:40,2022/03/22, KR,Kroger Co,Millerchip Gary,SVP CFO,S - Sale,56.28,-44976,173312,-21,-2 531 159 
,2022/03/23 08:00,2022/03/22, GLTO,Galecto Inc.,Schambye Hans T.,CEO,P - Purchase,2.15,5,52428,11,10 750 
,2022/03/23 07:00,2022/03/22, ADC,Agree Realty Corp,Agree Joey,Pres CEO,P - Purchase,64.03,1749,481338,0,111 988 
,2022/03/23 06:00,2022/03/21, TCON,Tracon Pharmaceuticals Inc.,Theuer Charles,Pres CEO,P - Purchase,2.45,12,220518,1,2 940 
M,2022/03/22 21:49,2022/03/16, PURE,Pure Bioscience Inc.,Lee Tom Y,CEO 10%,P - Purchase,0.20,219477,22071459,1,42 823 
,2022/03/22 21:39,2022/03/21, PLBY,Plby Group Inc.,Kohn Bernhard L III,CEO Pres,P - Purchase,15.34,25,2081071,1,383 383 
